review_id,listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
329987383,24958876,Appartement spacieux,7236043,02-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87182,2.35115,Entire apartment,Entire place,2,1,"[""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",100,1,1125,97,10,10,10,10,9,10,f
330083698,24963405,Charmant studio spacieux et jardin!,36969483,28-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87829,2.39999,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Keypad"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",45,3,1125,100,10,10,10,10,9,10,f
330304357,24980559,Lovely apartment - Paris 16Ã¨me,37862113,08-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.83941,2.26166,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",55,1,1125,100,10,10,10,10,9,10,f
330169130,24982252,ARTIST APARTMENT Canal St Martin,6330461,11-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87226,2.36438,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",67,2,1125,100,10,10,10,10,9,10,f
329979486,24985763,Appart design sous les toits (10e),1473075,05-12-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87211,2.37674,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Essentials"", ""Breakfast"", ""Washer"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",80,7,1125,98,10,10,10,10,9,10,f
330240944,25024350,Bright flat in a shopping district,38065452,10-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84738,2.28638,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Long term stays allowed""]",75,2,1125,100,10,10,10,10,9,10,f
330267628,25026494,2 piÃ¨ces Ã  20m du metro Marx Dormoy,41721547,17-08-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8913,2.3615,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",55,6,1125,99,10,10,10,10,9,10,f
330314108,25040803,Beau 2 piÃ¨ces calme et lumineux !,24029015,22-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88185,2.34883,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",61,5,1125,88,10,10,10,10,9,10,f
330295447,25076167,Quiet & charming apartment NEW!,47903265,01-11-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87193,2.35732,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",70,3,1125,97,10,10,10,10,9,10,f
330299369,25102241,Cosy appartement - City Center - 45m2,15456160,13-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.8701,2.35603,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",85,2,1125,94,10,10,10,10,9,10,f
330209242,25124244,Charming apartment next Batignolles,2904584,11-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89029,2.32757,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",50,3,1125,100,10,10,10,10,9,10,f
330224475,25154123,Charming apartment of 40m2 /17th district of Paris,3075331,27-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89096,2.31876,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",61,4,1125,96,10,10,10,10,9,10,f
330294765,25157358,Calm and Cosy place close from Paris Center,32358990,01-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82576,2.34096,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Cable TV""]",50,2,1125,98,10,10,10,10,9,10,f
330134924,25174723,Central appartment in Paris,57106200,02-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.8678,2.35221,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",120,3,1125,90,10,10,10,10,9,10,f
330099456,25175536,Le calme Ã  Gare de Lyon/Aligre,57758500,07-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84618,2.37667,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",49,2,1125,95,10,10,10,10,9,10,f
330294906,25194891,2 piÃ¨ces proche Montparnasse,59960169,22-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83308,2.31524,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",60,6,1125,96,10,10,10,10,9,10,f
330076783,25220992,,62910102,14-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.8701,2.34943,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",120,3,1125,100,10,10,10,10,9,10,f
330215718,25247138,"2 piÃ¨ces calme et lumineux, quartier BibliothÃ¨que",34743136,01-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Gobelins,,Paris,48.82989,2.37139,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Cooking basics"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace""]",60,7,1125,93,10,10,10,10,9,10,f
330130676,25251758,"2 piÃ¨ces cosy, Ã  deux pas du Canal Saint Martin",7142762,27-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.88101,2.36204,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",52,12,1125,98,10,10,10,10,9,10,f
330079436,25253039,Appartement Paris 11,77274790,12-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85779,2.38207,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Breakfast""]",60,1,1125,95,10,10,10,10,9,10,f
330151906,25254524,Petit studio lumineux prÃ¨s du canal de L'Ourcq,44181189,14-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88953,2.3757,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Indoor fireplace"", ""Hair dryer"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",40,7,1125,100,10,10,10,10,9,10,f
329982877,25256444,Charming Parisian flat in Batignolles,4058758,04-11-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89054,2.32204,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Cable TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",45,3,1125,96,10,10,10,10,9,10,f
330261686,25280258,Luxury Flat with A/C and lift -Close to Republique,98362742,06-10-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.8673,2.37216,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Cable TV"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",120,2,1125,100,10,10,10,10,9,10,f
330216936,25289406,Appartement avec balcon vue sur le sacre coeur,28908845,07-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8959,2.34706,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Dryer"", ""Indoor fireplace"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Building staff""]",150,1,1125,97,10,10,10,10,9,10,f
330200050,25305354,"Cosy, quiet, sunny central apartment",4113476,10-11-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87263,2.38286,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed"", ""TV""]",93,4,1125,97,10,10,10,10,9,10,f
330145994,25308955,Nice 2 room flat,26982684,31-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88457,2.31629,Entire apartment,Entire place,2,1,"[""Heating"", ""Pack \u2019n Play/travel crib"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Long term stays allowed"", ""Changing table"", ""Room-darkening shades"", ""Carbon monoxide alarm""]",47,1,1125,100,10,10,10,10,9,10,f
329995891,25317760,Brand new private space close to Montmartre!,9179384,02-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88875,2.3513,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Hangers"", ""TV""]",60,5,1125,100,10,10,10,10,9,10,f
330090643,25320556,Cosy Haussmann apartment close to Canal de l'Ourcq,7689417,24-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88832,2.37341,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Smoke alarm"", ""Essentials"", ""Long term stays allowed"", ""Hangers"", ""TV"", ""Breakfast""]",52,1,1125,97,10,10,10,10,9,10,f
330272479,25332838,"Cosy 2 bedroom apartment, Paris 20",50580682,05-12-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86054,2.4011,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Host greets you"", ""Breakfast""]",45,5,1125,93,10,10,10,10,9,10,f
330108775,25333244,Typical Parisian Flat near parks & Batignolles,32116454,28-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.89142,2.32113,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",80,5,1125,100,10,10,10,10,9,10,f
330288162,25337713,App tout confort parfait pour 2pers Paris 18e,92083691,27-08-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89211,2.36141,Entire apartment,Entire place,2,1,"[""Free street parking"", ""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",80,2,1125,100,10,10,10,10,9,10,f
330167018,25358260,Breathtaking view of Paris with coziness & design,6111721,27-04-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87077,2.39718,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",95,2,1125,100,10,10,10,10,9,10,f
329968448,25360184,Grand Appartement 58mÂ² tout equipe Ã  Paris,8376383,25-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87127,2.37411,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",85,2,1125,98,10,10,10,10,9,10,f
330187418,25413412,Cosy apartment with private garden - Sacre coeur,36392516,21-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88881,2.34919,Entire apartment,Entire place,2,1,"[""Ethernet connection"", ""Patio or balcony"", ""Single level home"", ""Elevator"", ""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Stove"", ""Garden or backyard"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",75,2,1125,100,10,10,10,10,9,10,f
329998062,25424451,Lovely 2room 50m2 Gambetta â€­7512001500461â€¬,10790548,24-12-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86926,2.40747,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Paid parking on premises"", ""Heating"", ""Washer"", ""Dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV""]",40,2,1125,97,10,10,10,10,9,10,f
330017297,25437843,Beautiful Loft Appartment Paris 20th,5097658,15-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86894,2.39265,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",80,1,1125,100,10,10,10,10,9,10,f
330283726,25440108,Appartement atypique et cosy,16917424,17-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.85566,2.4017,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",59,4,1125,100,10,10,10,10,9,10,f
330046888,25483096,Bright and nice apartment in Belleville,43144194,02-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87437,2.3877,Entire apartment,Entire place,2,1,"[""Ethernet connection"", ""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Breakfast"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",65,1,1125,96,10,10,10,10,9,10,f
330156374,25504995,Petit nid douillet du 20eme,12437906,21-02-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87462,2.40408,Entire apartment,Entire place,2,1,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Paid parking off premises"", ""Heating"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",65,2,1125,97,10,10,10,10,9,10,f
330220941,25505934,Grand appartement avec terrasse au soleil.,12667251,28-02-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85415,2.38289,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dryer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",110,2,1125,98,10,10,10,10,9,10,f
330059775,25528620,Appartement Design,44869890,22-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.8584,2.38925,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Oven"", ""Patio or balcony"", ""Bathtub"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Stove"", ""Coffee maker""]",75,2,1125,98,10,10,10,10,9,10,f
330062878,25530754,"Lovely Paris flat, fully renovated. Perfect locÂ°",4468513,22-12-2012,"Paris, Ile-de-France, France",,,,t,1,t,t,Buttes-Montmartre,,Paris,48.88999,2.34845,Entire apartment,Entire place,2,1,"[""TV"", ""Kitchen"", ""Coffee maker"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Indoor fireplace"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Wifi""]",80,2,1125,98,10,10,10,10,9,10,f
330117837,25541895,Quiet and cosy appartment 5min to Montmartre,27087769,02-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.88338,2.3516,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Indoor fireplace"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Breakfast"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",69,2,1125,98,10,10,10,10,9,10,f
330242061,25579157,Charming 1 bedroom flat next to Convention center,26289122,18-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83577,2.28874,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",66,3,1125,100,10,10,10,10,9,10,f
329968305,25582466,Entre ville et campagne,73935686,25-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87357,2.37243,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",80,3,1125,100,10,10,10,10,9,10,f
329978959,25584525,"Oberkampf, 30m2, wide open views!",3059986,26-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.86752,2.37385,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Hot tub"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",55,5,1125,95,10,9,10,10,8,8,f
330127525,25605345,Charming and very SUNNY apartment,1792055,22-02-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88545,2.36458,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",55,5,1125,96,10,10,10,10,8,9,f
330292336,25605752,New studio - Full equipement - 3rd,4017445,30-10-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Temple,,Paris,48.86862,2.35668,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]",46,2,1125,89,10,6,10,10,8,8,f
330270194,25606318,Beau 2 piÃ¨ces Ã  2 pas de Montmartre,45958815,07-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88908,2.35135,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",60,20,1125,92,10,9,10,10,8,10,t
329976994,25607151,"Lovely bright flat, Paris center",16034707,27-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87639,2.34246,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",50,3,1125,80,10,10,10,10,8,8,f
329994458,25645060,30m2 nest on the foot of Montmartre,9669300,27-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88776,2.35223,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Coffee maker"", ""Washer"", ""Cleaning before checkout"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Long term stays allowed"", ""Dedicated workspace""]",51,2,1125,94,10,10,10,10,6,10,f
329985966,25665173,Comfortable 1 room appartment,8462975,27-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86871,2.37407,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",40,8,1125,100,10,8,10,10,8,10,f
330291422,25676130,My home is your home ! 2 room flat.,6269863,07-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89351,2.34865,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,4,1125,83,10,10,10,10,8,9,f
330154206,25700152,Charmant Duplex Paris 15,23322751,04-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.83935,2.31319,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace""]",50,1,1125,100,10,8,10,10,8,8,f
330042760,25706418,Montmartre/Batignolles bright 50m2,5700517,31-03-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89665,2.32369,Entire apartment,Entire place,2,1,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",51,2,1125,95,10,10,10,10,8,10,f
